"","grid_type","game_id","game_event_id","player_id","player_name","team_id","team_name","period","minutes_remaining","seconds_remaining","event_type","action_type","shot_type","shot_zone_basic","shot_zone_area","shot_zone_range","shot_distance","loc_x","loc_y","shot_attempted_flag","shot_made_flag","game_date","htm","vtm","shot_made_numeric","shot_value"
"215","Shot Chart Detail","0021500160","133","2544","LeBron James","1610612739","Cleveland Cavaliers","2","8","17","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",13,-13.3,5.15,1,"missed","20151117","DET","CLE",0,2
"216","Shot Chart Detail","0021500160","139","2544","LeBron James","1610612739","Cleveland Cavaliers","2","7","56","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.9,5.15,1,"made","20151117","DET","CLE",1,2
"217","Shot Chart Detail","0021500160","146","2544","LeBron James","1610612739","Cleveland Cavaliers","2","7","27","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,6.3,30.15,1,"made","20151117","DET","CLE",1,3
"218","Shot Chart Detail","0021500160","171","2544","LeBron James","1610612739","Cleveland Cavaliers","2","3","58","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.7,5.25,1,"made","20151117","DET","CLE",1,2
"219","Shot Chart Detail","0021500160","200","2544","LeBron James","1610612739","Cleveland Cavaliers","2","2","1","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",20,-6.1,24.75,1,"missed","20151117","DET","CLE",0,2
"220","Shot Chart Detail","0021500160","214","2544","LeBron James","1610612739","Cleveland Cavaliers","2","0","37","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,14.5,26.05,1,"missed","20151117","DET","CLE",0,3
"221","Shot Chart Detail","0021500160","229","2544","LeBron James","1610612739","Cleveland Cavaliers","3","11","47","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.1,4.75,1,"missed","20151117","DET","CLE",0,2
"222","Shot Chart Detail","0021500160","270","2544","LeBron James","1610612739","Cleveland Cavaliers","3","7","26","Missed Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",15,-15.6,5.95,1,"missed","20151117","DET","CLE",0,2
"223","Shot Chart Detail","0021500160","307","2544","LeBron James","1610612739","Cleveland Cavaliers","3","4","58","Made Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.7,4.75,1,"made","20151117","DET","CLE",1,2
"224","Shot Chart Detail","0021500160","391","2544","LeBron James","1610612739","Cleveland Cavaliers","4","10","13","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-13.8,26.65,1,"missed","20151117","DET","CLE",0,3
"225","Shot Chart Detail","0021500160","428","2544","LeBron James","1610612739","Cleveland Cavaliers","4","6","59","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",12,-11.9,9.95,1,"made","20151117","DET","CLE",1,2
"226","Shot Chart Detail","0021500160","434","2544","LeBron James","1610612739","Cleveland Cavaliers","4","5","46","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",13,-10.7,13.45,1,"missed","20151117","DET","CLE",0,2
"227","Shot Chart Detail","0021500160","494","2544","LeBron James","1610612739","Cleveland Cavaliers","4","1","8","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,4.8,5.95,1,"missed","20151117","DET","CLE",0,2
"228","Shot Chart Detail","0021500160","515","2544","LeBron James","1610612739","Cleveland Cavaliers","4","0","15","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.1,5.15,1,"made","20151117","DET","CLE",1,2
"229","Shot Chart Detail","0021500176","12","2544","LeBron James","1610612739","Cleveland Cavaliers","1","10","9","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.2,4.75,1,"made","20151119","CLE","MIL",1,2
"230","Shot Chart Detail","0021500176","70","2544","LeBron James","1610612739","Cleveland Cavaliers","1","3","54","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.1,5.45,1,"made","20151119","CLE","MIL",1,2
"231","Shot Chart Detail","0021500176","72","2544","LeBron James","1610612739","Cleveland Cavaliers","1","3","30","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,-6.6,7.85,1,"missed","20151119","CLE","MIL",0,2
"232","Shot Chart Detail","0021500176","170","2544","LeBron James","1610612739","Cleveland Cavaliers","2","5","38","Made Shot","Running Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",11,-11,8.35,1,"made","20151119","CLE","MIL",1,2
"233","Shot Chart Detail","0021500176","173","2544","LeBron James","1610612739","Cleveland Cavaliers","2","5","9","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.4,5.55,1,"made","20151119","CLE","MIL",1,2
"234","Shot Chart Detail","0021500176","221","2544","LeBron James","1610612739","Cleveland Cavaliers","2","1","56","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.2,5.15,1,"made","20151119","CLE","MIL",1,2
"235","Shot Chart Detail","0021500176","240","2544","LeBron James","1610612739","Cleveland Cavaliers","2","0","55","Missed Shot","Turnaround Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",13,11.4,12.25,1,"missed","20151119","CLE","MIL",0,2
"236","Shot Chart Detail","0021500176","255","2544","LeBron James","1610612739","Cleveland Cavaliers","2","0","12","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.4,5.95,1,"missed","20151119","CLE","MIL",0,2
"237","Shot Chart Detail","0021500176","277","2544","LeBron James","1610612739","Cleveland Cavaliers","3","10","39","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",19,13.2,20.15,1,"made","20151119","CLE","MIL",1,2
"238","Shot Chart Detail","0021500176","298","2544","LeBron James","1610612739","Cleveland Cavaliers","3","7","33","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",19,-7.9,23.05,1,"made","20151119","CLE","MIL",1,2
"239","Shot Chart Detail","0021500176","340","2544","LeBron James","1610612739","Cleveland Cavaliers","3","4","15","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,20.2,20.65,1,"made","20151119","CLE","MIL",1,3
"240","Shot Chart Detail","0021500176","518","2544","LeBron James","1610612739","Cleveland Cavaliers","4","1","1","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",19,-11.9,20.15,1,"missed","20151119","CLE","MIL",0,2
"241","Shot Chart Detail","0021500176","522","2544","LeBron James","1610612739","Cleveland Cavaliers","4","0","34","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-1.4,6.85,1,"made","20151119","CLE","MIL",1,2
"242","Shot Chart Detail","0021500191","53","2544","LeBron James","1610612739","Cleveland Cavaliers","1","5","38","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",24,-24.3,7.85,1,"missed","20151121","CLE","ATL",0,3
"243","Shot Chart Detail","0021500191","70","2544","LeBron James","1610612739","Cleveland Cavaliers","1","4","2","Missed Shot","Turnaround Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",13,-13.8,6.55,1,"missed","20151121","CLE","ATL",0,2
"244","Shot Chart Detail","0021500191","187","2544","LeBron James","1610612739","Cleveland Cavaliers","2","5","40","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.6,5.25,1,"made","20151121","CLE","ATL",1,2
"245","Shot Chart Detail","0021500191","198","2544","LeBron James","1610612739","Cleveland Cavaliers","2","4","53","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.7,5.45,1,"missed","20151121","CLE","ATL",0,2
"246","Shot Chart Detail","0021500191","206","2544","LeBron James","1610612739","Cleveland Cavaliers","2","4","14","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-20.1,21.25,1,"made","20151121","CLE","ATL",1,3
"247","Shot Chart Detail","0021500191","260","2544","LeBron James","1610612739","Cleveland Cavaliers","2","0","5","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-2,5.95,1,"missed","20151121","CLE","ATL",0,2
"248","Shot Chart Detail","0021500191","270","2544","LeBron James","1610612739","Cleveland Cavaliers","3","11","28","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,-1.1,10.85,1,"missed","20151121","CLE","ATL",0,2
"249","Shot Chart Detail","0021500191","289","2544","LeBron James","1610612739","Cleveland Cavaliers","3","9","57","Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.1,5.55,1,"made","20151121","CLE","ATL",1,2
"250","Shot Chart Detail","0021500191","399","2544","LeBron James","1610612739","Cleveland Cavaliers","3","2","20","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",13,13.3,9.55,1,"made","20151121","CLE","ATL",1,2
"251","Shot Chart Detail","0021500191","416","2544","LeBron James","1610612739","Cleveland Cavaliers","3","0","47","Missed Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",22,-18.1,18.15,1,"missed","20151121","CLE","ATL",0,2
"252","Shot Chart Detail","0021500191","429","2544","LeBron James","1610612739","Cleveland Cavaliers","4","11","41","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-2,5.95,1,"missed","20151121","CLE","ATL",0,2
"253","Shot Chart Detail","0021500191","453","2544","LeBron James","1610612739","Cleveland Cavaliers","4","9","42","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.4,5.45,1,"made","20151121","CLE","ATL",1,2
"254","Shot Chart Detail","0021500191","459","2544","LeBron James","1610612739","Cleveland Cavaliers","4","9","8","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",19,11.4,21.15,1,"made","20151121","CLE","ATL",1,2
"255","Shot Chart Detail","0021500191","513","2544","LeBron James","1610612739","Cleveland Cavaliers","4","6","0","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",8,-8.6,5.25,1,"made","20151121","CLE","ATL",1,2
"256","Shot Chart Detail","0021500191","528","2544","LeBron James","1610612739","Cleveland Cavaliers","4","4","32","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",15,-13.7,13.25,1,"made","20151121","CLE","ATL",1,2
"257","Shot Chart Detail","0021500203","15","2544","LeBron James","1610612739","Cleveland Cavaliers","1","9","21","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.2,5.95,1,"made","20151123","CLE","ORL",1,2
"258","Shot Chart Detail","0021500203","25","2544","LeBron James","1610612739","Cleveland Cavaliers","1","8","2","Made Shot","Floating Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",12,-12,9.85,1,"made","20151123","CLE","ORL",1,2
"259","Shot Chart Detail","0021500203","40","2544","LeBron James","1610612739","Cleveland Cavaliers","1","6","32","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",18,-10.2,20.35,1,"missed","20151123","CLE","ORL",0,2
"260","Shot Chart Detail","0021500203","184","2544","LeBron James","1610612739","Cleveland Cavaliers","2","4","21","Missed Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",14,14.6,7.85,1,"missed","20151123","CLE","ORL",0,2
"261","Shot Chart Detail","0021500203","259","2544","LeBron James","1610612739","Cleveland Cavaliers","3","10","31","Made Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,2.7,9.85,1,"made","20151123","CLE","ORL",1,2
"262","Shot Chart Detail","0021500203","268","2544","LeBron James","1610612739","Cleveland Cavaliers","3","9","17","Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-2.2,5.55,1,"made","20151123","CLE","ORL",1,2
"263","Shot Chart Detail","0021500203","286","2544","LeBron James","1610612739","Cleveland Cavaliers","3","7","41","Made Shot","Jump Bank Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,2.7,7.85,1,"made","20151123","CLE","ORL",1,2
"264","Shot Chart Detail","0021500203","293","2544","LeBron James","1610612739","Cleveland Cavaliers","3","7","10","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-15.8,25.25,1,"missed","20151123","CLE","ORL",0,3
"265","Shot Chart Detail","0021500203","397","2544","LeBron James","1610612739","Cleveland Cavaliers","4","11","23","Missed Shot","Turnaround Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",16,-16.1,8.35,1,"missed","20151123","CLE","ORL",0,2
"266","Shot Chart Detail","0021500203","405","2544","LeBron James","1610612739","Cleveland Cavaliers","4","10","54","Made Shot","Hook Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,1.4,8.85,1,"made","20151123","CLE","ORL",1,2
"267","Shot Chart Detail","0021500203","438","2544","LeBron James","1610612739","Cleveland Cavaliers","4","7","13","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,-1.7,7.85,1,"missed","20151123","CLE","ORL",0,2
"268","Shot Chart Detail","0021500203","465","2544","LeBron James","1610612739","Cleveland Cavaliers","4","6","11","Missed Shot","Turnaround Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",15,-15.8,6.35,1,"missed","20151123","CLE","ORL",0,2
"269","Shot Chart Detail","0021500203","484","2544","LeBron James","1610612739","Cleveland Cavaliers","4","5","8","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-23.2,5.25,1,"missed","20151123","CLE","ORL",0,3
"270","Shot Chart Detail","0021500203","493","2544","LeBron James","1610612739","Cleveland Cavaliers","4","4","9","Made Shot","Running Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made","20151123","CLE","ORL",1,2
"271","Shot Chart Detail","0021500219","24","2544","LeBron James","1610612739","Cleveland Cavaliers","1","8","35","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",21,-9.2,24.75,1,"missed","20151125","TOR","CLE",0,2
"272","Shot Chart Detail","0021500219","32","2544","LeBron James","1610612739","Cleveland Cavaliers","1","7","35","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,15.8,24.55,1,"missed","20151125","TOR","CLE",0,3
"273","Shot Chart Detail","0021500219","34","2544","LeBron James","1610612739","Cleveland Cavaliers","1","7","29","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-0.1,7.85,1,"missed","20151125","TOR","CLE",0,2
"274","Shot Chart Detail","0021500219","43","2544","LeBron James","1610612739","Cleveland Cavaliers","1","6","52","Made Shot","Running Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made","20151125","TOR","CLE",1,2
"275","Shot Chart Detail","0021500219","151","2544","LeBron James","1610612739","Cleveland Cavaliers","2","7","57","Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-16.8,24.25,1,"made","20151125","TOR","CLE",1,3
"276","Shot Chart Detail","0021500219","229","2544","LeBron James","1610612739","Cleveland Cavaliers","2","1","14","Made Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,-3.5,9.85,1,"made","20151125","TOR","CLE",1,2
"277","Shot Chart Detail","0021500219","266","2544","LeBron James","1610612739","Cleveland Cavaliers","3","11","4","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-12.9,26.55,1,"missed","20151125","TOR","CLE",0,3
"278","Shot Chart Detail","0021500219","305","2544","LeBron James","1610612739","Cleveland Cavaliers","3","5","56","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",23,-21.5,14.45,1,"made","20151125","TOR","CLE",1,2
"279","Shot Chart Detail","0021500219","318","2544","LeBron James","1610612739","Cleveland Cavaliers","3","4","31","Made Shot","Turnaround Fadeaway shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",13,13.5,5.15,1,"made","20151125","TOR","CLE",1,2
"280","Shot Chart Detail","0021500219","321","2544","LeBron James","1610612739","Cleveland Cavaliers","3","3","50","Missed Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,-4.2,6.85,1,"missed","20151125","TOR","CLE",0,2
"281","Shot Chart Detail","0021500219","325","2544","LeBron James","1610612739","Cleveland Cavaliers","3","2","47","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",27,-21.5,21.65,1,"missed","20151125","TOR","CLE",0,3
"282","Shot Chart Detail","0021500219","428","2544","LeBron James","1610612739","Cleveland Cavaliers","4","8","18","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",19,-18.6,9.85,1,"missed","20151125","TOR","CLE",0,2
"283","Shot Chart Detail","0021500219","435","2544","LeBron James","1610612739","Cleveland Cavaliers","4","7","29","Missed Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,-2.7,7.05,1,"missed","20151125","TOR","CLE",0,2
"284","Shot Chart Detail","0021500219","444","2544","LeBron James","1610612739","Cleveland Cavaliers","4","7","6","Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,4.5,28.95,1,"missed","20151125","TOR","CLE",0,3
"285","Shot Chart Detail","0021500219","459","2544","LeBron James","1610612739","Cleveland Cavaliers","4","6","6","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,2.8,5.45,1,"missed","20151125","TOR","CLE",0,2
"286","Shot Chart Detail","0021500219","520","2544","LeBron James","1610612739","Cleveland Cavaliers","4","1","16","Made Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,2.8,9.35,1,"made","20151125","TOR","CLE",1,2
"287","Shot Chart Detail","0021500227","10","2544","LeBron James","1610612739","Cleveland Cavaliers","1","11","13","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,1.4,9.05,1,"missed","20151127","CHA","CLE",0,2
"288","Shot Chart Detail","0021500227","41","2544","LeBron James","1610612739","Cleveland Cavaliers","1","6","10","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,1.4,7.85,1,"missed","20151127","CHA","CLE",0,2
"289","Shot Chart Detail","0021500227","97","2544","LeBron James","1610612739","Cleveland Cavaliers","1","2","53","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",22,18.1,18.65,1,"missed","20151127","CHA","CLE",0,2
"290","Shot Chart Detail","0021500227","112","2544","LeBron James","1610612739","Cleveland Cavaliers","1","1","50","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-0.7,7.35,1,"made","20151127","CHA","CLE",1,2
"291","Shot Chart Detail","0021500227","118","2544","LeBron James","1610612739","Cleveland Cavaliers","1","1","17","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-0.7,8.05,1,"missed","20151127","CHA","CLE",0,2
"292","Shot Chart Detail","0021500227","135","2544","LeBron James","1610612739","Cleveland Cavaliers","1","0","32","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-0.1,7.35,1,"made","20151127","CHA","CLE",1,2
"293","Shot Chart Detail","0021500227","190","2544","LeBron James","1610612739","Cleveland Cavaliers","2","8","21","Missed Shot","Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-0.2,6.35,1,"missed","20151127","CHA","CLE",0,2
"294","Shot Chart Detail","0021500227","191","2544","LeBron James","1610612739","Cleveland Cavaliers","2","8","17","Made Shot","Tip Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,0,6.85,1,"made","20151127","CHA","CLE",1,2
"295","Shot Chart Detail","0021500227","257","2544","LeBron James","1610612739","Cleveland Cavaliers","2","1","1","Missed Shot","Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,-4.5,11.35,1,"missed","20151127","CHA","CLE",0,2
"296","Shot Chart Detail","0021500227","266","2544","LeBron James","1610612739","Cleveland Cavaliers","2","0","7","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,0.4,6.85,1,"made","20151127","CHA","CLE",1,2
"297","Shot Chart Detail","0021500227","318","2544","LeBron James","1610612739","Cleveland Cavaliers","3","7","15","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-1.7,6.55,1,"made","20151127","CHA","CLE",1,2
"298","Shot Chart Detail","0021500227","330","2544","LeBron James","1610612739","Cleveland Cavaliers","3","5","47","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",27,-15.5,27.55,1,"made","20151127","CHA","CLE",1,3
"299","Shot Chart Detail","0021500227","336","2544","LeBron James","1610612739","Cleveland Cavaliers","3","4","57","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-19.6,23.55,1,"made","20151127","CHA","CLE",1,3
"300","Shot Chart Detail","0021500227","350","2544","LeBron James","1610612739","Cleveland Cavaliers","3","3","12","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-20.7,20.15,1,"missed","20151127","CHA","CLE",0,3
"301","Shot Chart Detail","0021500227","356","2544","LeBron James","1610612739","Cleveland Cavaliers","3","2","27","Made Shot","Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made","20151127","CHA","CLE",1,2
"302","Shot Chart Detail","0021500227","414","2544","LeBron James","1610612739","Cleveland Cavaliers","4","9","21","Missed Shot","Step Back Jump shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,22.2,13.25,1,"missed","20151127","CHA","CLE",0,3
"303","Shot Chart Detail","0021500227","482","2544","LeBron James","1610612739","Cleveland Cavaliers","4","2","1","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",15,-9.6,17.25,1,"missed","20151127","CHA","CLE",0,2
"304","Shot Chart Detail","0021500227","485","2544","LeBron James","1610612739","Cleveland Cavaliers","4","1","58","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-16.5,26.55,1,"missed","20151127","CHA","CLE",0,3
"305","Shot Chart Detail","0021500227","495","2544","LeBron James","1610612739","Cleveland Cavaliers","4","0","40","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,-5.2,7.35,1,"missed","20151127","CHA","CLE",0,2
"306","Shot Chart Detail","0021500227","499","2544","LeBron James","1610612739","Cleveland Cavaliers","4","0","37","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",20,3.3,25.55,1,"missed","20151127","CHA","CLE",0,2
"307","Shot Chart Detail","0021500240","9","2544","LeBron James","1610612739","Cleveland Cavaliers","1","10","56","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.4,5.45,1,"missed","20151128","CLE","BKN",0,2
"308","Shot Chart Detail","0021500240","11","2544","LeBron James","1610612739","Cleveland Cavaliers","1","10","51","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.6,5.15,1,"made","20151128","CLE","BKN",1,2
"309","Shot Chart Detail","0021500240","13","2544","LeBron James","1610612739","Cleveland Cavaliers","1","10","16","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,14.1,27.05,1,"missed","20151128","CLE","BKN",0,3
"310","Shot Chart Detail","0021500240","86","2544","LeBron James","1610612739","Cleveland Cavaliers","1","2","49","Missed Shot","Driving Bank shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",15,-15.1,9.55,1,"missed","20151128","CLE","BKN",0,2
"311","Shot Chart Detail","0021500240","166","2544","LeBron James","1610612739","Cleveland Cavaliers","2","7","41","Missed Shot","Turnaround Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",17,-17.3,7.85,1,"missed","20151128","CLE","BKN",0,2
"312","Shot Chart Detail","0021500240","202","2544","LeBron James","1610612739","Cleveland Cavaliers","2","5","9","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-2.7,5.75,1,"made","20151128","CLE","BKN",1,2
"313","Shot Chart Detail","0021500240","214","2544","LeBron James","1610612739","Cleveland Cavaliers","2","4","19","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-1.6,3.65,1,"missed","20151128","CLE","BKN",0,2
"314","Shot Chart Detail","0021500240","215","2544","LeBron James","1610612739","Cleveland Cavaliers","2","4","19","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.2,4.15,1,"missed","20151128","CLE","BKN",0,2
"315","Shot Chart Detail","0021500240","219","2544","LeBron James","1610612739","Cleveland Cavaliers","2","4","7","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",19,-18.1,11.35,1,"made","20151128","CLE","BKN",1,2
"316","Shot Chart Detail","0021500240","253","2544","LeBron James","1610612739","Cleveland Cavaliers","2","1","45","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.95,1,"made","20151128","CLE","BKN",1,2
"317","Shot Chart Detail","0021500240","258","2544","LeBron James","1610612739","Cleveland Cavaliers","2","1","11","Made Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,-3.4,11.35,1,"made","20151128","CLE","BKN",1,2
"318","Shot Chart Detail","0021500240","308","2544","LeBron James","1610612739","Cleveland Cavaliers","3","10","32","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",22,22.5,4.35,1,"missed","20151128","CLE","BKN",0,3
