,SCOREMARGIN,index,action_type,defender_distance,defender_id,defender_name,defender_x_loc,defender_y_loc,event_type,game_date,game_event_id,game_id,grid_type,homeTeam,htm,loc_x,loc_y,minutes_remaining,period,player_id,player_name,season_type,seconds_remaining,shot_attempted_flag,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,time,vtm
587,12,602,Pullup Jump shot,3.319008492,202391,Jeremy Lin,31.97569,16.89579,Missed Shot,20160104,196,21500520,Shot Chart Detail,1,GSW,34,19,1,2,201939,Stephen Curry,Regular,50,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500520:2:1:50,CHA
588,8,603,Floating Jump shot,1.530582047,202689,Kemba Walker,5.44789,17.5236,Made Shot,20160104,216,21500520,Shot Chart Detail,1,GSW,3,17,0,2,201939,Stephen Curry,Regular,13,1,9,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612744,Golden State Warriors,0021500520:2:0:13,CHA
589,7,604,Jump Bank Shot,3.019430498,203469,Cody Zeller,85.58016,19.37648,Missed Shot,20160104,245,21500520,Shot Chart Detail,1,GSW,83,17,9,3,201939,Stephen Curry,Regular,40,1,11,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612744,Golden State Warriors,0021500520:3:9:40,CHA
590,4,605,Pullup Jump shot,8.402752821,202689,Kemba Walker,73.89396,39.33519,Missed Shot,20160104,248,21500520,Shot Chart Detail,1,GSW,80,44,9,3,201939,Stephen Curry,Regular,6,1,18,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500520:3:9:06,CHA
591,11,606,Pullup Jump shot,2.609493968,202689,Kemba Walker,67.41327,35.57938,Made Shot,20160104,268,21500520,Shot Chart Detail,1,GSW,65,33,7,3,201939,Stephen Curry,Regular,1,1,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500520:3:7:01,CHA
592,13,607,Running Finger Roll Layup Shot,2.9130328,101107,Marvin Williams,86.85351,27.6535,Made Shot,20160104,276,21500520,Shot Chart Detail,1,GSW,89,27,6,3,201939,Stephen Curry,Regular,13,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500520:3:6:13,CHA
593,12,608,Fadeaway Jump Shot,2.988806259,202689,Kemba Walker,69.84233,42.77945,Made Shot,20160104,281,21500520,Shot Chart Detail,1,GSW,69,45,5,3,201939,Stephen Curry,Regular,18,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500520:3:5:18,CHA
594,17,609,Pullup Jump shot,4.173281129,1626163,Frank Kaminsky,66.06061,22.71916,Made Shot,20160104,393,21500520,Shot Chart Detail,1,GSW,63,19,5,4,201939,Stephen Curry,Regular,34,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500520:4:5:34,CHA
595,17,610,Floating Jump shot,12.0242785,202689,Kemba Walker,83.38428,36.56916,Made Shot,20160104,395,21500520,Shot Chart Detail,1,GSW,85,24,4,4,201939,Stephen Curry,Regular,53,1,11,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612744,Golden State Warriors,0021500520:4:4:53,CHA
596,13,611,Pullup Jump shot,15.34538837,202689,Kemba Walker,68.23895,42.26309,Missed Shot,20160104,416,21500520,Shot Chart Detail,1,GSW,52,41,3,4,201939,Stephen Curry,Regular,4,1,27,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500520:4:3:04,CHA
597,13,612,Layup Shot,1.393688041,202689,Kemba Walker,88.09335,21.91916,Missed Shot,20160104,422,21500520,Shot Chart Detail,1,GSW,88,20,2,4,201939,Stephen Curry,Regular,34,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500520:4:2:34,CHA
598,11,613,Layup Shot,6.722589305,203087,Jeremy Lamb,85.80232,15.12952,Missed Shot,20160104,425,21500520,Shot Chart Detail,1,GSW,91,19,1,4,201939,Stephen Curry,Regular,55,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500520:4:1:55,CHA
599,11,614,Driving Finger Roll Layup Shot,5.444335711,203087,Jeremy Lamb,66.687,38.34368,Made Shot,20160104,432,21500520,Shot Chart Detail,1,GSW,71,40,1,4,201939,Stephen Curry,Regular,40,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500520:4:1:40,CHA
600,10,615,Fadeaway Jump Shot,5.693452657,202689,Kemba Walker,73.19738,37.52881,Missed Shot,20160104,447,21500520,Shot Chart Detail,1,GSW,69,42,0,4,201939,Stephen Curry,Regular,42,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500520:4:0:42,CHA
601,-6,616,Jump Shot,3.105148166,1626204,Larry Nance Jr.,73.2811,42.38339,Missed Shot,20160105,11,21500524,Shot Chart Detail,0,LAL,71,44,10,1,201939,Stephen Curry,Regular,36,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500524:1:10:36,GSW
602,TIE,617,Finger Roll Layup Shot,8.858941153,203903,Jordan Clarkson,86.70538,21.47828,Missed Shot,20160105,44,21500524,Shot Chart Detail,0,LAL,95,21,8,1,201939,Stephen Curry,Regular,7,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500524:1:8:07,GSW
603,-10,618,Jump Shot,7.345697292,1626204,Larry Nance Jr.,81.12173,3.934,Made Shot,20160105,92,21500524,Shot Chart Detail,0,LAL,74,0,3,1,201939,Stephen Curry,Regular,59,1,25,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500524:1:3:59,GSW
604,-14,619,Layup Shot,8.57229538,1626273,Marcelo Huertas,31.56625,14.96902,Made Shot,20160105,177,21500524,Shot Chart Detail,0,LAL,24,20,8,2,201939,Stephen Curry,Regular,20,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500524:2:8:20,GSW
605,-14,620,Step Back Jump shot,8.137374809,203944,Julius Randle,40.91369,1.89772,Made Shot,20160105,190,21500524,Shot Chart Detail,0,LAL,38,9,7,2,201939,Stephen Curry,Regular,9,1,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500524:2:7:09,GSW
606,-11,621,Jump Shot,4.773132769,1626273,Marcelo Huertas,63.33849,41.46388,Missed Shot,20160105,193,21500524,Shot Chart Detail,0,LAL,60,45,6,2,201939,Stephen Curry,Regular,38,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500524:2:6:38,GSW
607,-13,622,Layup Shot,2.626926073,203903,Jordan Clarkson,86.15581,27.63222,Missed Shot,20160105,226,21500524,Shot Chart Detail,0,LAL,85,30,3,2,201939,Stephen Curry,Regular,42,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500524:2:3:42,GSW
608,-15,623,Jump Shot,10.3227366,1626148,Anthony Brown,59.2126,45.33142,Missed Shot,20160105,233,21500524,Shot Chart Detail,0,LAL,69,45,2,2,201939,Stephen Curry,Regular,50,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500524:2:2:50,GSW
609,-18,624,Jump Shot,5.791329535,203903,Jordan Clarkson,62.98111,38.95595,Made Shot,20160105,263,21500524,Shot Chart Detail,0,LAL,68,38,0,2,201939,Stephen Curry,Regular,9,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500524:2:0:09,GSW
610,-15,625,Jump Shot,7.977337004,1626204,Larry Nance Jr.,33.45891,6.1724,Missed Shot,20160105,294,21500524,Shot Chart Detail,0,LAL,39,11,9,3,201939,Stephen Curry,Regular,43,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500524:3:9:43,GSW
611,-13,626,Jump Shot,4.30469412,1626148,Anthony Brown,8.53467,22.05437,Missed Shot,20160105,298,21500524,Shot Chart Detail,0,LAL,7,26,9,3,201939,Stephen Curry,Regular,10,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors,0021500524:3:9:10,GSW
612,-13,627,Finger Roll Layup Shot,8.354828876,101150,Lou Williams,10.00885,39.03514,Made Shot,20160105,321,21500524,Shot Chart Detail,0,LAL,2,36,7,3,201939,Stephen Curry,Regular,39,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500524:3:7:39,GSW
613,-21,628,Jump Shot,1.941483912,203903,Jordan Clarkson,2.63808,45.50578,Made Shot,20160105,348,21500524,Shot Chart Detail,0,LAL,2,47,5,3,201939,Stephen Curry,Regular,34,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500524:3:5:34,GSW
614,-3,629,Jump Shot,4.544636915,203081,Damian Lillard,90.25864,45.36179,Made Shot,20160108,9,21500548,Shot Chart Detail,0,POR,86,48,11,1,201939,Stephen Curry,Regular,0,1,22,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500548:1:11:00,GSW
615,-4,630,Turnaround Bank shot,9.622733072,203081,Damian Lillard,79.85014,11.45609,Made Shot,20160108,20,21500548,Shot Chart Detail,0,POR,70,9,9,1,201939,Stephen Curry,Regular,49,1,13,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612744,Golden State Warriors,0021500548:1:9:49,GSW
616,-6,631,Jump Shot,3.735336532,203943,Noah Vonleh,90.46507,47.06852,Missed Shot,20160108,26,21500548,Shot Chart Detail,0,POR,93,49,8,1,201939,Stephen Curry,Regular,56,1,20,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500548:1:8:56,GSW
617,-7,632,Jump Shot,0.768335507,203081,Damian Lillard,90.65356,46.03142,Missed Shot,20160108,37,21500548,Shot Chart Detail,0,POR,89,46,8,1,201939,Stephen Curry,Regular,5,1,22,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500548:1:8:05,GSW
618,-8,633,Jump Shot,3.536984983,203081,Damian Lillard,77.8348,6.9229,Missed Shot,20160108,49,21500548,Shot Chart Detail,0,POR,75,4,6,1,201939,Stephen Curry,Regular,56,1,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500548:1:6:56,GSW
619,-11,634,Running Layup Shot,8.437437749,203468,CJ McCollum,89.28083,26.8599,Made Shot,20160108,60,21500548,Shot Chart Detail,0,POR,97,29,5,1,201939,Stephen Curry,Regular,34,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500548:1:5:34,GSW
620,-13,635,Cutting Layup Shot,2.235499785,203081,Damian Lillard,95.45499,20.21649,Made Shot,20160108,63,21500548,Shot Chart Detail,0,POR,96,22,5,1,201939,Stephen Curry,Regular,5,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500548:1:5:05,GSW
621,-16,636,Jump Shot,5.26907557,203459,Allen Crabbe,65.37926,39.49067,Missed Shot,20160108,185,21500548,Shot Chart Detail,0,POR,62,35,6,2,201939,Stephen Curry,Regular,31,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500548:2:6:31,GSW
622,-19,637,Driving Layup Shot,1.788410166,203081,Damian Lillard,78.47443,23.21361,Missed Shot,20160108,261,21500548,Shot Chart Detail,0,POR,79,21,2,2,201939,Stephen Curry,Regular,15,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500548:2:2:15,GSW
623,-22,638,Jump Shot,3.94229892,203081,Damian Lillard,76.92505,7.15425,Missed Shot,20160108,290,21500548,Shot Chart Detail,0,POR,75,3,0,2,201939,Stephen Curry,Regular,25,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500548:2:0:25,GSW
624,-23,639,Jump Shot,4.667011363,203943,Noah Vonleh,26.70475,31.476,Missed Shot,20160108,314,21500548,Shot Chart Detail,0,POR,30,33,10,3,201939,Stephen Curry,Regular,27,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500548:3:10:27,GSW
625,-20,640,Layup Shot,5.53998584,203081,Damian Lillard,2.83619,24.06599,Made Shot,20160108,343,21500548,Shot Chart Detail,0,POR,0,19,7,3,201939,Stephen Curry,Regular,11,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500548:3:7:11,GSW
626,-22,641,Jump Shot,3.363880539,202329,Al-Farouq Aminu,24.04998,13.68193,Missed Shot,20160108,363,21500548,Shot Chart Detail,0,POR,25,10,4,3,201939,Stephen Curry,Regular,36,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500548:3:4:36,GSW
627,-21,642,Jump Shot,8.108789912,203086,Meyers Leonard,36.46216,16.70276,Made Shot,20160108,383,21500548,Shot Chart Detail,0,POR,44,18,3,3,201939,Stephen Curry,Regular,7,1,24,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500548:3:3:07,GSW
628,-21,643,Jump Shot,6.565048761,203081,Damian Lillard,27.63419,11.14591,Made Shot,20160108,393,21500548,Shot Chart Detail,0,POR,22,6,2,3,201939,Stephen Curry,Regular,23,1,24,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500548:3:2:23,GSW
629,-19,644,Driving Reverse Layup Shot,2.192800012,203081,Damian Lillard,11.32781,28.33963,Missed Shot,20160108,395,21500548,Shot Chart Detail,0,POR,9,26,1,3,201939,Stephen Curry,Regular,58,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500548:3:1:58,GSW
630,-19,645,Jump Shot,1.830438952,203090,Maurice Harkless,26.23329,51.15109,Missed Shot,20160108,399,21500548,Shot Chart Detail,0,POR,27,49,1,3,201939,Stephen Curry,Regular,34,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500548:3:1:34,GSW
631,-19,646,Jump Shot,2.349646463,203086,Meyers Leonard,28.09718,36.44689,Made Shot,20160108,414,21500548,Shot Chart Detail,0,POR,28,38,0,3,201939,Stephen Curry,Regular,9,1,28,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500548:3:0:09,GSW
632,1,647,Jump Shot,13.5592289,200765,Rajon Rondo,24.58628,16.92672,Missed Shot,20160109,19,21500556,Shot Chart Detail,0,SAC,37,12,9,1,201939,Stephen Curry,Regular,19,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500556:1:9:19,GSW
633,-2,648,Step Back Jump shot,9.440606257,200765,Rajon Rondo,5.61996,9.76437,Made Shot,20160109,27,21500556,Shot Chart Detail,0,SAC,2,0,8,1,201939,Stephen Curry,Regular,32,1,22,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500556:1:8:32,GSW
634,-2,649,Jump Shot,4.113425897,200765,Rajon Rondo,21.54005,1.4802,Missed Shot,20160109,32,21500556,Shot Chart Detail,0,SAC,17,0,8,1,201939,Stephen Curry,Regular,5,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500556:1:8:05,GSW
635,5,650,Jump Shot,13.11819676,200752,Rudy Gay,31.99913,32.2994,Missed Shot,20160109,82,21500556,Shot Chart Detail,0,SAC,45,30,3,1,201939,Stephen Curry,Regular,42,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500556:1:3:42,GSW
636,3,651,Fadeaway Jump Shot,0,1626161,Willie Cauley-Stein,48.84966,35.01626,Made Shot,20160109,185,21500556,Shot Chart Detail,0,SAC,48,35,6,2,201939,Stephen Curry,Regular,48,1,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500556:2:6:48,GSW
637,-2,652,Jump Shot,4.007875638,200752,Rudy Gay,14.27112,20.21204,Made Shot,20160109,196,21500556,Shot Chart Detail,0,SAC,17,18,5,2,201939,Stephen Curry,Regular,24,1,9,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors,0021500556:2:5:24,GSW
638,TIE,653,Jump Shot,3.159603261,202326,DeMarcus Cousins,9.94907,10.59319,Missed Shot,20160109,203,21500556,Shot Chart Detail,0,SAC,10,7,4,2,201939,Stephen Curry,Regular,59,1,9,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612744,Golden State Warriors,0021500556:2:4:59,GSW
639,TIE,654,Jump Shot,2.714199764,202326,DeMarcus Cousins,31.77131,32.17068,Missed Shot,20160109,214,21500556,Shot Chart Detail,0,SAC,32,29,4,2,201939,Stephen Curry,Regular,21,1,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500556:2:4:21,GSW
640,-2,655,Cutting Layup Shot,8.664745414,200752,Rudy Gay,5.49909,25.55935,Made Shot,20160109,237,21500556,Shot Chart Detail,0,SAC,-1,20,3,2,201939,Stephen Curry,Regular,23,1,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500556:2:3:23,GSW
641,-3,656,Jump Shot,11.02415459,202326,DeMarcus Cousins,31.12855,16.20957,Made Shot,20160109,254,21500556,Shot Chart Detail,0,SAC,41,20,2,2,201939,Stephen Curry,Regular,20,1,28,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500556:2:2:20,GSW
642,-2,657,Jump Shot,15.5414301,200765,Rajon Rondo,22.6019,33.39042,Made Shot,20160109,259,21500556,Shot Chart Detail,0,SAC,35,42,1,2,201939,Stephen Curry,Regular,33,1,27,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500556:2:1:33,GSW
643,-1,658,Jump Shot,8.244715185,200765,Rajon Rondo,14.00089,5.47904,Missed Shot,20160109,268,21500556,Shot Chart Detail,0,SAC,9,-1,0,2,201939,Stephen Curry,Regular,32,1,27,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500556:2:0:32,GSW
644,-7,659,Jump Shot,1.61019173,201158,Marco Belinelli,84.8851,18.52884,Missed Shot,20160109,329,21500556,Shot Chart Detail,0,SAC,83,19,7,3,201939,Stephen Curry,Regular,1,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors,0021500556:3:7:01,GSW
645,-7,660,Step Back Jump shot,2.62666901,203112,Quincy Acy,61.81291,15.14393,Missed Shot,20160109,373,21500556,Shot Chart Detail,0,SAC,59,16,3,3,201939,Stephen Curry,Regular,5,1,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500556:3:3:05,GSW
646,-12,661,Jump Shot,3.460750223,203552,Seth Curry,82.26798,2.46464,Made Shot,20160109,388,21500556,Shot Chart Detail,0,SAC,79,0,1,3,201939,Stephen Curry,Regular,54,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500556:3:1:54,GSW
647,-11,662,Jump Shot,0.622908583,200765,Rajon Rondo,83.65569,26.61705,Made Shot,20160109,474,21500556,Shot Chart Detail,0,SAC,83,27,6,4,201939,Stephen Curry,Regular,38,1,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors,0021500556:4:6:38,GSW
648,-16,663,Jump Shot,14.29757782,200765,Rajon Rondo,52.52699,48.16396,Made Shot,20160109,492,21500556,Shot Chart Detail,0,SAC,66,48,5,4,201939,Stephen Curry,Regular,4,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500556:4:5:04,GSW
649,-13,664,Jump Shot,5.153333856,202326,DeMarcus Cousins,87.2003,23.47586,Missed Shot,20160109,500,21500556,Shot Chart Detail,0,SAC,87,28,4,4,201939,Stephen Curry,Regular,40,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500556:4:4:40,GSW
650,-16,665,Jump Shot,14.36235569,200765,Rajon Rondo,84.05569,15.68513,Made Shot,20160109,509,21500556,Shot Chart Detail,0,SAC,89,2,4,4,201939,Stephen Curry,Regular,23,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500556:4:4:23,GSW
651,-9,666,Jump Shot,12.51595757,201158,Marco Belinelli,81.18785,14.21626,Made Shot,20160109,550,21500556,Shot Chart Detail,0,SAC,73,4,0,4,201939,Stephen Curry,Regular,52,1,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500556:4:0:52,GSW
652,-12,667,Step Back Jump shot,4.479326611,200765,Rajon Rondo,69.05267,24.41752,Made Shot,20160109,557,21500556,Shot Chart Detail,0,SAC,65,22,0,4,201939,Stephen Curry,Regular,27,1,22,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500556:4:0:27,GSW
653,2,668,Jump Shot,13.32530394,2736,Luol Deng,20.15669,22.92852,Missed Shot,20160111,13,21500568,Shot Chart Detail,1,GSW,33,24,9,1,201939,Stephen Curry,Regular,53,1,22,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500568:1:9:53,MIA
654,5,669,Pullup Jump shot,1.741558094,201609,Goran Dragic,6.95463,46.28679,Made Shot,20160111,20,21500568,Shot Chart Detail,1,GSW,5,47,9,1,201939,Stephen Curry,Regular,18,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500568:1:9:18,MIA
655,TIE,670,Jump Bank Shot,2.109261095,2547,Chris Bosh,9.75721,24.28561,Missed Shot,20160111,27,21500568,Shot Chart Detail,1,GSW,9,22,8,1,201939,Stephen Curry,Regular,5,1,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors,0021500568:1:8:05,MIA
656,-3,671,Layup Shot,3.323156746,201609,Goran Dragic,13.82573,27.41936,Missed Shot,20160111,40,21500568,Shot Chart Detail,1,GSW,10,26,6,1,201939,Stephen Curry,Regular,54,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500568:1:6:54,MIA
657,-5,672,Driving Layup Shot,1.732798449,204020,Tyler Johnson,21.07182,8.15504,Made Shot,20160111,54,21500568,Shot Chart Detail,1,GSW,20,6,5,1,201939,Stephen Curry,Regular,50,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500568:1:5:50,MIA
658,-4,673,Driving Layup Shot,1.035191262,1626159,Justise Winslow,2.90221,27.03005,Made Shot,20160111,66,21500568,Shot Chart Detail,1,GSW,2,26,5,1,201939,Stephen Curry,Regular,21,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500568:1:5:21,MIA
659,-2,674,Driving Layup Shot,0.772218852,101123,Gerald Green,3.3112,24.74501,Missed Shot,20160111,90,21500568,Shot Chart Detail,1,GSW,3,25,3,1,201939,Stephen Curry,Regular,15,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500568:1:3:15,MIA
660,TIE,675,Jump Shot,18.64076957,1626196,Josh Richardson,40.47284,24.26583,Missed Shot,20160111,112,21500568,Shot Chart Detail,1,GSW,41,5,0,1,201939,Stephen Curry,Regular,51,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500568:1:0:51,MIA
661,2,676,Floating Jump shot,3.14320666,1626196,Josh Richardson,13.10629,9.34794,Made Shot,20160111,119,21500568,Shot Chart Detail,1,GSW,16,8,0,1,201939,Stephen Curry,Regular,3,1,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors,0021500568:1:0:03,MIA
662,1,677,Jump Shot,2.632151143,204020,Tyler Johnson,9.2542,21.7862,Missed Shot,20160111,200,21500568,Shot Chart Detail,1,GSW,8,19,4,2,201939,Stephen Curry,Regular,44,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors,0021500568:2:4:44,MIA
663,TIE,678,Pullup Jump shot,4.256057178,204020,Tyler Johnson,29.37551,20.44177,Made Shot,20160111,219,21500568,Shot Chart Detail,1,GSW,25,17,3,2,201939,Stephen Curry,Regular,57,1,16,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500568:2:3:57,MIA
664,TIE,679,Step Back Jump shot,5.412203629,2547,Chris Bosh,20.51797,13.89134,Missed Shot,20160111,241,21500568,Shot Chart Detail,1,GSW,23,9,2,2,201939,Stephen Curry,Regular,28,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500568:2:2:28,MIA
665,-2,680,Pullup Jump shot,5.010544393,201609,Goran Dragic,30.30743,35.56821,Made Shot,20160111,249,21500568,Shot Chart Detail,1,GSW,27,39,1,2,201939,Stephen Curry,Regular,26,1,27,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500568:2:1:26,MIA
666,-2,681,Jump Shot,4.77490175,2548,Dwyane Wade,4.86424,32.12041,Missed Shot,20160111,253,21500568,Shot Chart Detail,1,GSW,3,36,0,2,201939,Stephen Curry,Regular,48,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors,0021500568:2:0:48,MIA
667,8,682,Driving Reverse Layup Shot,13.60704442,201609,Goran Dragic,33.78841,29.69328,Made Shot,20160111,301,21500568,Shot Chart Detail,1,GSW,43,19,8,3,201939,Stephen Curry,Regular,48,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500568:3:8:48,MIA
668,7,683,Pullup Jump shot,6.17590196,2736,Luol Deng,75.74381,22.64352,Made Shot,20160111,309,21500568,Shot Chart Detail,1,GSW,69,22,7,3,201939,Stephen Curry,Regular,46,1,14,1,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612744,Golden State Warriors,0021500568:3:7:46,MIA
